0	1	7646	0.785656
0	2	7668	0.787916
0	3	7612	0.782162
0	4	7650	0.786067
0	5	7602	0.781134
0	6	7598	0.780723
0	7	7624	0.783395
0	8	7616	0.782573
0	9	7642	0.785245
0	10	7604	0.781340
0	11	7584	0.779285
0	12	7620	0.782984
0	13	7564	0.777230
0	14	7604	0.781340
0	15	7600	0.780929
0	16	7656	0.786683
0	17	7552	0.775997
0	18	7608	0.781751
0	19	7572	0.778052
0	20	7594	0.780312
0	21	7622	0.783189
0	22	7620	0.782984
0	23	7588	0.779696
0	24	7606	0.781545
0	25	7644	0.785450
0	26	7564	0.777230
0	27	7666	0.787711
0	28	7656	0.786683
0	29	7636	0.784628
0	30	7578	0.778668
0	31	7616	0.782573
0	32	7620	0.782984
0	33	7602	0.781134
0	34	7632	0.784217
0	35	7622	0.783189
0	36	7636	0.784628
0	37	7620	0.782984
0	38	7620	0.782984
0	39	7622	0.783189
0	40	7594	0.780312
0	41	7682	0.789355
0	42	7574	0.778257
0	43	7618	0.782778
0	44	7632	0.784217
0	45	7640	0.785039
0	46	7596	0.780518
0	47	7638	0.784834
0	48	7626	0.783600
0	49	7560	0.776819
0	50	7622	0.783189
0	51	7606	0.781545
0	52	7630	0.784012
0	53	7676	0.788738
0	54	7650	0.786067
0	55	7626	0.783600
0	56	7630	0.784012
0	57	7608	0.781751
0	58	7602	0.781134
0	59	7596	0.780518
0	60	7650	0.786067
0	61	7632	0.784217
0	62	7596	0.780518
0	63	7644	0.785450
0	64	7596	0.780518
0	65	7632	0.784217
0	66	7608	0.781751
0	67	7578	0.778668
0	68	7668	0.787916
0	69	7622	0.783189
0	70	7600	0.780929
0	71	7604	0.781340
0	72	7618	0.782778
0	73	7662	0.787300
0	74	7660	0.787094
0	75	7582	0.779079
0	76	7654	0.786478
0	77	7624	0.783395
0	78	7630	0.784012
0	79	7620	0.782984
0	80	7644	0.785450
0	81	7648	0.785861
0	82	7610	0.781956
0	83	7596	0.780518
0	84	7672	0.788327
0	85	7626	0.783600
0	86	7636	0.784628
0	87	7630	0.784012
0	88	7618	0.782778
0	89	7628	0.783806
0	90	7600	0.780929
0	91	7632	0.784217
0	92	7580	0.778874
0	93	7604	0.781340
0	94	7642	0.785245
0	95	7650	0.786067
0	96	7606	0.781545
0	97	7684	0.789560
0	98	7634	0.784423
0	99	7572	0.778052
1	2	7654	0.786478
1	3	7588	0.779696
1	4	7582	0.779079
1	5	7600	0.780929
1	6	7608	0.781751
1	7	7636	0.784628
1	8	7630	0.784012
1	9	7602	0.781134
1	10	7554	0.776202
1	11	7604	0.781340
1	12	7614	0.782367
1	13	7622	0.783189
1	14	7538	0.774558
1	15	7660	0.787094
1	16	7588	0.779696
1	17	7626	0.783600
1	18	7636	0.784628
1	19	7654	0.786478
1	20	7578	0.778668
1	21	7636	0.784628
1	22	7646	0.785656
1	23	7578	0.778668
1	24	7612	0.782162
1	25	7648	0.785861
1	26	7614	0.782367
1	27	7632	0.784217
1	28	7618	0.782778
1	29	7608	0.781751
1	30	7566	0.777435
1	31	7618	0.782778
1	32	7596	0.780518
1	33	7642	0.785245
1	34	7630	0.784012
1	35	7614	0.782367
1	36	7674	0.788533
1	37	7630	0.784012
1	38	7600	0.780929
1	39	7624	0.783395
1	40	7592	0.780107
1	41	7678	0.788944
1	42	7626	0.783600
1	43	7586	0.779490
1	44	7638	0.784834
1	45	7666	0.787711
1	46	7630	0.784012
1	47	7582	0.779079
1	48	7646	0.785656
1	49	7602	0.781134
1	50	7578	0.778668
1	51	7594	0.780312
1	52	7678	0.788944
1	53	7638	0.784834
1	54	7600	0.780929
1	55	7562	0.777024
1	56	7584	0.779285
1	57	7604	0.781340
1	58	7638	0.784834
1	59	7630	0.784012
1	60	7648	0.785861
1	61	7564	0.777230
1	62	7606	0.781545
1	63	7598	0.780723
1	64	7632	0.784217
1	65	7588	0.779696
1	66	7642	0.785245
1	67	7580	0.778874
1	68	7648	0.785861
1	69	7696	0.790793
1	70	7628	0.783806
1	71	7664	0.787505
1	72	7670	0.788122
1	73	7572	0.778052
1	74	7640	0.785039
1	75	7616	0.782573
1	76	7714	0.792643
1	77	7602	0.781134
1	78	7678	0.788944
1	79	7580	0.778874
1	80	7564	0.777230
1	81	7650	0.786067
1	82	7650	0.786067
1	83	7612	0.782162
1	84	7658	0.786889
1	85	7636	0.784628
1	86	7676	0.788738
1	87	7656	0.786683
1	88	7640	0.785039
1	89	7646	0.785656
1	90	7648	0.785861
1	91	7588	0.779696
1	92	7574	0.778257
1	93	7576	0.778463
1	94	7636	0.784628
1	95	7622	0.783189
1	96	7666	0.787711
1	97	7678	0.788944
1	98	7636	0.784628
1	99	7584	0.779285
2	3	7644	0.785450
2	4	7654	0.786478
2	5	7624	0.783395
2	6	7634	0.784423
2	7	7628	0.783806
2	8	7662	0.787300
2	9	7640	0.785039
2	10	7624	0.783395
2	11	7600	0.780929
2	12	7614	0.782367
2	13	7662	0.787300
2	14	7640	0.785039
2	15	7604	0.781340
2	16	7660	0.787094
2	17	7584	0.779285
2	18	7640	0.785039
2	19	7606	0.781545
2	20	7650	0.786067
2	21	7606	0.781545
2	22	7688	0.789971
2	23	7584	0.779285
2	24	7628	0.783806
2	25	7622	0.783189
