-63547.5193634,0,3.6732346142692207
-63551.9980243,1,5.044247156736781
-63558.9128549,2,4.807816652308349
-63578.0154772,7,3.69135032223505
-63567.7047795,5,4.266485646786636
-63566.8317297,4,4.487055232721102
-63574.5674348,6,4.393419062626408
-63563.3960381,3,3.871970945987036
