0	1	4538	0.782684
0	2	4506	0.777165
0	3	4464	0.769921
0	4	4538	0.782684
0	5	4482	0.773025
0	6	4546	0.784063
0	7	4484	0.773370
0	8	4484	0.773370
0	9	4486	0.773715
0	10	4506	0.777165
0	11	4512	0.778199
0	12	4506	0.777165
0	13	4496	0.775440
0	14	4506	0.777165
0	15	4506	0.777165
0	16	4520	0.779579
0	17	4526	0.780614
0	18	4518	0.779234
0	19	4460	0.769231
0	20	4556	0.785788
0	21	4568	0.787858
0	22	4508	0.777509
0	23	4546	0.784063
0	24	4502	0.776475
0	25	4468	0.770611
0	26	4520	0.779579
0	27	4516	0.778889
0	28	4492	0.774750
0	29	4532	0.781649
0	30	4530	0.781304
0	31	4532	0.781649
0	32	4532	0.781649
0	33	4566	0.787513
0	34	4528	0.780959
0	35	4548	0.784408
0	36	4492	0.774750
0	37	4536	0.782339
0	38	4500	0.776130
0	39	4532	0.781649
0	40	4500	0.776130
0	41	4530	0.781304
0	42	4532	0.781649
0	43	4502	0.776475
0	44	4518	0.779234
0	45	4516	0.778889
0	46	4510	0.777854
0	47	4544	0.783719
0	48	4554	0.785443
0	49	4530	0.781304
0	50	4548	0.784408
0	51	4472	0.771300
0	52	4520	0.779579
0	53	4534	0.781994
0	54	4548	0.784408
0	55	4498	0.775785
0	56	4522	0.779924
0	57	4546	0.784063
0	58	4536	0.782339
0	59	4516	0.778889
0	60	4538	0.782684
0	61	4528	0.780959
0	62	4534	0.781994
0	63	4494	0.775095
0	64	4536	0.782339
0	65	4516	0.778889
0	66	4514	0.778544
0	67	4494	0.775095
0	68	4592	0.791997
0	69	4512	0.778199
0	70	4510	0.777854
0	71	4440	0.765781
0	72	4540	0.783029
0	73	4528	0.780959
0	74	4592	0.791997
0	75	4528	0.780959
0	76	4536	0.782339
0	77	4530	0.781304
0	78	4528	0.780959
0	79	4534	0.781994
0	80	4522	0.779924
0	81	4566	0.787513
0	82	4526	0.780614
0	83	4524	0.780269
0	84	4514	0.778544
0	85	4550	0.784753
0	86	4520	0.779579
0	87	4540	0.783029
0	88	4548	0.784408
0	89	4518	0.779234
0	90	4546	0.784063
0	91	4514	0.778544
0	92	4546	0.784063
0	93	4530	0.781304
0	94	4550	0.784753
0	95	4544	0.783719
0	96	4540	0.783029
0	97	4504	0.776820
0	98	4562	0.786823
0	99	4562	0.786823
1	2	4526	0.780614
1	3	4484	0.773370
1	4	4516	0.778889
1	5	4508	0.777509
1	6	4508	0.777509
1	7	4520	0.779579
1	8	4514	0.778544
1	9	4524	0.780269
1	10	4504	0.776820
1	11	4530	0.781304
1	12	4482	0.773025
1	13	4530	0.781304
1	14	4476	0.771990
1	15	4498	0.775785
1	16	4512	0.778199
1	17	4532	0.781649
1	18	4574	0.788893
1	19	4536	0.782339
1	20	4512	0.778199
1	21	4544	0.783719
1	22	4556	0.785788
1	23	4532	0.781649
1	24	4508	0.777509
1	25	4552	0.785098
1	26	4536	0.782339
1	27	4496	0.775440
1	28	4544	0.783719
1	29	4492	0.774750
1	30	4518	0.779234
1	31	4550	0.784753
1	32	4534	0.781994
