0	1	4402	0.762912
0	2	4388	0.760485
0	3	4410	0.764298
0	4	4392	0.761179
0	5	4412	0.764645
0	6	4464	0.773657
0	7	4444	0.770191
0	8	4454	0.771924
0	9	4432	0.768111
0	10	4406	0.763605
0	11	4418	0.765685
0	12	4460	0.772964
0	13	4416	0.765338
0	14	4392	0.761179
0	15	4454	0.771924
0	16	4454	0.771924
0	17	4474	0.775390
0	18	4430	0.767764
0	19	4462	0.773310
0	20	4442	0.769844
0	21	4432	0.768111
0	22	4454	0.771924
0	23	4444	0.770191
0	24	4460	0.772964
0	25	4442	0.769844
0	26	4486	0.777470
0	27	4432	0.768111
0	28	4460	0.772964
0	29	4412	0.764645
0	30	4424	0.766724
0	31	4416	0.765338
0	32	4440	0.769497
0	33	4450	0.771231
0	34	4470	0.774697
0	35	4444	0.770191
0	36	4476	0.775737
0	37	4424	0.766724
0	38	4470	0.774697
0	39	4408	0.763951
0	40	4472	0.775043
0	41	4394	0.761525
0	42	4434	0.768458
0	43	4428	0.767418
0	44	4432	0.768111
0	45	4422	0.766378
0	46	4440	0.769497
0	47	4496	0.779203
0	48	4424	0.766724
0	49	4482	0.776776
0	50	4462	0.773310
0	51	4498	0.779549
0	52	4446	0.770537
0	53	4442	0.769844
0	54	4420	0.766031
0	55	4430	0.767764
0	56	4464	0.773657
0	57	4462	0.773310
0	58	4432	0.768111
0	59	4452	0.771577
0	60	4472	0.775043
0	61	4444	0.770191
0	62	4438	0.769151
0	63	4498	0.779549
0	64	4450	0.771231
0	65	4476	0.775737
0	66	4460	0.772964
0	67	4452	0.771577
0	68	4442	0.769844
0	69	4472	0.775043
0	70	4426	0.767071
0	71	4442	0.769844
0	72	4482	0.776776
0	73	4482	0.776776
0	74	4478	0.776083
0	75	4456	0.772270
0	76	4448	0.770884
0	77	4496	0.779203
0	78	4410	0.764298
0	79	4494	0.778856
0	80	4494	0.778856
0	81	4486	0.777470
0	82	4480	0.776430
0	83	4454	0.771924
0	84	4438	0.769151
0	85	4460	0.772964
0	86	4472	0.775043
0	87	4452	0.771577
0	88	4484	0.777123
0	89	4468	0.774350
0	90	4454	0.771924
0	91	4478	0.776083
0	92	4472	0.775043
0	93	4502	0.780243
0	94	4494	0.778856
0	95	4468	0.774350
0	96	4506	0.780936
0	97	4448	0.770884
0	98	4476	0.775737
0	99	4546	0.787868
1	2	4432	0.768111
1	3	4374	0.758059
1	4	4456	0.772270
1	5	4424	0.766724
1	6	4428	0.767418
1	7	4422	0.766378
1	8	4398	0.762218
1	9	4448	0.770884
1	10	4450	0.771231
1	11	4428	0.767418
1	12	4452	0.771577
1	13	4414	0.764991
1	14	4396	0.761872
1	15	4412	0.764645
1	16	4426	0.767071
1	17	4390	0.760832
1	18	4444	0.770191
1	19	4406	0.763605
1	20	4456	0.772270
1	21	4430	0.767764
1	22	4430	0.767764
1	23	4404	0.763258
1	24	4436	0.768804
1	25	4422	0.766378
1	26	4458	0.772617
1	27	4452	0.771577
1	28	4466	0.774003
1	29	4404	0.763258
1	30	4422	0.766378
1	31	4408	0.763951
1	32	4406	0.763605
1	33	4452	0.771577
1	34	4430	0.767764
1	35	4452	0.771577
1	36	4460	0.772964
1	37	4460	0.772964
1	38	4440	0.769497
1	39	4446	0.770537
1	40	4468	0.774350
1	41	4420	0.766031
1	42	4476	0.775737
1	43	4412	0.764645
1	44	4432	0.768111
1	45	4414	0.764991
1	46	4412	0.764645
1	47	4440	0.769497
1	48	4446	0.770537
1	49	4452	0.771577
1	50	4430	0.767764
1	51	4450	0.771231
1	52	4456	0.772270
1	53	4406	0.763605
1	54	4412	0.764645
1	55	4422	0.766378
1	56	4444	0.770191
1	57	4420	0.766031
1	58	4460	0.772964
1	59	4442	0.769844
1	60	4448	0.770884
1	61	4402	0.762912
1	62	4466	0.774003
1	63	4456	0.772270
1	64	4416	0.765338
1	65	4476	0.775737
1	66	4466	0.774003
1	67	4390	0.760832
1	68	4434	0.768458
1	69	4408	0.763951
1	70	4476	0.775737
1	71	4432	0.768111
1	72	4438	0.769151
1	73	4424	0.766724
1	74	4412	0.764645
1	75	4432	0.768111
1	76	4458	0.772617
1	77	4424	0.766724
1	78	4460	0.772964
1	79	4444	0.770191
1	80	4478	0.776083
1	81	4438	0.769151
1	82	4428	0.767418
1	83	4404	0.763258
1	84	4444	0.770191
1	85	4472	0.775043
1	86	4456	0.772270
1	87	4444	0.770191
1	88	4456	0.772270
1	89	4464	0.773657
1	90	4476	0.775737
1	91	4424	0.766724
1	92	4460	0.772964
1	93	4410	0.764298
1	94	4452	0.771577
1	95	4482	0.776776
1	96	4504	0.780589
1	97	4448	0.770884
1	98	4454	0.771924
1	99	4480	0.776430
2	3	4428	0.767418
2	4	4450	0.771231
2	5	4410	0.764298
2	6	4440	0.769497
2	7	4408	0.763951
2	8	4446	0.770537
2	9	4436	0.768804
2	10	4444	0.770191
2	11	4410	0.764298
2	12	4454	0.771924
2	13	4472	0.775043
2	14	4410	0.764298
2	15	4440	0.769497
2	16	4452	0.771577
2	17	4444	0.770191
2	18	4440	0.769497
2	19	4488	0.777816
2	20	4450	0.771231
2	21	4418	0.765685
2	22	4442	0.769844
2	23	4428	0.767418
2	24	4434	0.768458
2	25	4430	0.767764
2	26	4484	0.777123
2	27	4462	0.773310
2	28	4448	0.770884
2	29	4416	0.765338
2	30	4466	0.774003
2	31	4460	0.772964
2	32	4452	0.771577
2	33	4430	0.767764
2	34	4476	0.775737
2	35	4456	0.772270
2	36	4442	0.769844
2	37	4484	0.777123
2	38	4504	0.780589
2	39	4492	0.778510
2	40	4474	0.775390
2	41	4430	0.767764
2	42	4458	0.772617
2	43	4420	0.766031
2	44	4468	0.774350
2	45	4454	0.771924
2	46	4432	0.768111
2	47	4464	0.773657
2	48	4470	0.774697
2	49	4454	0.771924
2	50	4460	0.772964
2	51	4440	0.769497
2	52	4474	0.775390
2	53	4448	0.770884
2	54	4464	0.773657
2	55	4406	0.763605
2	56	4456	0.772270
2	57	4462	0.773310
2	58	4434	0.768458
2	59	4444	0.770191
2	60	4452	0.771577
2	61	4406	0.763605
2	62	4486	0.777470
2	63	4460	0.772964
2	64	4488	0.777816
2	65	4496	0.779203
2	66	4470	0.774697
2	67	4450	0.771231
2	68	4484	0.777123
2	69	4436	0.768804
2	70	4504	0.780589
2	71	4474	0.775390
2	72	4442	0.769844
2	73	4482	0.776776
2	74	4476	0.775737
2	75	4428	0.767418
2	76	4412	0.764645
2	77	4500	0.779896
2	78	4456	0.772270
2	79	4430	0.767764
2	80	4496	0.779203
2	81	4464	0.773657
2	82	4464	0.773657
2	83	4492	0.778510
2	84	4470	0.774697
2	85	4482	0.776776
2	86	4462	0.773310
2	87	4476	0.775737
2	88	4490	0.778163
2	89	4440	0.769497
2	90	4498	0.779549
2	91	4474	0.775390
2	92	4480	0.776430
2	93	4490	0.778163
2	94	4486	0.777470
2	95	4510	0.781629
2	96	4458	0.772617
2	97	4444	0.770191
2	98	4472	0.775043
2	99	4488	0.777816
3	4	4406	0.763605
3	5	4428	0.767418
3	6	4466	0.774003
3	7	4420	0.766031
3	8	4420	0.766031
3	9	4460	0.772964
